h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock only,0.022395029079148376,0.01419025336764671,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.008283419752948357,0.036506638405348395,-9.458606399856476e-4,0.0457359187982824
0,climate,MP shock + 1 SD climate shock,0.019558411374685305,0.012739145379511973,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.00688986782667452,0.03222695492269609,-0.001395618107067044,0.040512440856437654
0,interaction,Interaction,-0.002836617704463072,0.0028724569364088136,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,-0.005693155149055353,1.991974012920941e-5,-0.007561388914577022,0.0018881535056508776
1,base,MP shock only,0.02055584695122714,0.013976633681754481,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.006656673405671439,0.03445502049678284,-0.0024336696527788165,0.0435453635552331
1,climate,MP shock + 1 SD climate shock,0.023102561217526657,0.013176258676849502,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.009999326905122757,0.03620579552993056,0.0014295443432599565,0.04477557809179336
1,interaction,Interaction,0.002546714266299517,0.004324409688602732,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,-0.001753729038760104,0.006847157571359138,-0.00456630669442277,0.009659735227021803
2,base,MP shock only,1.2355863196438746,1.30404837358367,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,-0.06123486555326352,2.5324075048410126,-0.9093823773653926,3.3805550166531417
2,climate,MP shock + 1 SD climate shock,3.1163165378494058,1.6971672375758255,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,1.428555199316806,4.804077876382006,0.3247248515795995,5.907908224119212
2,interaction,Interaction,1.8807302182055312,0.8362717701563636,196,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,1.0490931638677607,2.7123672725433017,0.5051855639467093,3.256274872464353
3,base,MP shock only,2.4285431251481344,2.1267921257210194,192,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.31353792977643824,4.543548320519831,-1.0697186166159143,5.9268048669121836
3,climate,MP shock + 1 SD climate shock,3.3953660842427538,2.076682659320194,192,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,1.3301926427567925,5.460539525728715,-0.020472919967294168,6.811205088452802
3,interaction,Interaction,0.9668229590946192,0.6194874818966002,192,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.3507687491727859,1.5828771690164527,-0.052143272354037706,1.9857891905432763
4,base,MP shock only,0.9894637618588098,0.8991878857301745,188,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,0.09525928040772702,1.8836682433098926,-0.48956869329529296,2.4684962170129126
4,climate,MP shock + 1 SD climate shock,4.116103074539402,1.9388443532197717,188,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,2.188004023163285,6.044202125915519,0.9269879080514807,7.305218241027323
4,interaction,Interaction,3.1266393126805925,1.360394942830794,188,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,1.7737838375038277,4.479494787857357,0.8889887568789212,5.364289868482263
5,base,MP shock only,1.14099384728404,2.582185559051598,184,,household_mortgages,romer_surprise,land_precip_shock,household_mortgages__romer_surprise__land_precip_shock,-1.4268809378252054,3.708868632393285,-3.106323434983694,5.3883111295517745
