h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock only,0.011614570816692002,0.009438094611016454,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,0.0022287832282871997,0.021000358405096804,-0.00390971333574955,0.027138854969133555
0,climate,MP shock + 1 SD climate shock,0.005129445508270978,0.002198436988553178,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,0.00294319251426436,0.007315698502277596,0.0015133384540250128,0.008745552562516943
0,interaction,Interaction,-0.0064851253084210235,0.008236919863851194,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.014676395200394852,0.0017061445835528039,-0.02003365282138528,0.007063402204543234
1,base,MP shock only,0.015557006011968617,0.016681370084088952,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.0010319139708929847,0.03214592599483022,-0.011881406073364869,0.042995418097302104
1,climate,MP shock + 1 SD climate shock,0.0014148243729489758,0.003219074814173685,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.0017864099526480165,0.004616058698545969,-0.0038800825105727438,0.006709731256470695
1,interaction,Interaction,-0.014142181639019641,0.014298556718580305,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.028361494086333608,7.713080829432374e-5,-0.03766121451774779,0.009376851239708503
2,base,MP shock only,0.026549049129582752,0.01719370728585687,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,0.00945063137756142,0.043647466881604084,-0.0017320826603008585,0.05483018091946636
2,climate,MP shock + 1 SD climate shock,0.0037480395726454674,0.0053338774109706975,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.0015562768667687719,0.009052356012059707,-0.00502540803250421,0.012521487177795144
2,interaction,Interaction,-0.022801009556937285,0.012592836892374934,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,-0.03532405547653415,-0.010277963637340421,-0.04351438299296849,-0.002087636120906077
3,base,MP shock only,0.04008313730785355,0.0185185067669791,184,,corporate_unsecured_credit,country_risk,land_temp_shock,corporate_unsecured_credit__country_risk__land_temp_shock,0.021667262268158027,0.058499012347549076,0.009622904286462612,0.07054337032924449
