h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock only,0.1178455846789887,0.042312714462182356,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.07576737222206811,0.1599237971359093,0.04824736282970607,0.18744380652827133
0,climate,MP shock + 1 SD climate shock,0.026291048367145922,0.015042516401773962,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.011331899348089794,0.04125019738620205,0.0015483107052110222,0.05103378602908082
0,interaction,Interaction,-0.09155453631184278,0.028175563199754505,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.11957394724971326,-0.0635351253739723,-0.13789921363235938,-0.04520985899132617
1,base,MP shock only,0.19619662751985611,0.05520372217538121,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.1412988508200272,0.25109440421968504,0.10539458487845894,0.2869986701612533
1,climate,MP shock + 1 SD climate shock,0.043091412823336256,0.02447604541148066,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.018751016514089405,0.0674318091325831,0.0028319007548333677,0.08335092489183915
1,interaction,Interaction,-0.15310521469651986,0.03249069907044767,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.18541584651812235,-0.12079458287491737,-0.20654765890473453,-0.0996627704883052
2,base,MP shock only,0.21939671911795877,0.06569107098772753,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.1540697157177216,0.28472372251819594,0.11134452274546856,0.32744891549044897
2,climate,MP shock + 1 SD climate shock,0.03258457347654578,0.03097326597459393,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.0017829649593584275,0.06338618199373314,-0.01836191540029765,0.08353106235338921
2,interaction,Interaction,-0.186812145641413,0.03721381819142111,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.22381972050620624,-0.14980457077661974,-0.24802342946628464,-0.12560086181654134
3,base,MP shock only,0.2731053343777126,0.07046111994356387,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.20303471819004756,0.34317595056537764,0.15720710567947893,0.3890035630759463
3,climate,MP shock + 1 SD climate shock,7.73329931275768e-4,0.0313247320625069,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.030377796807717534,0.031924456670269066,-0.05075126921502176,0.052297929077573295
3,interaction,Interaction,-0.27233200444643685,0.055300527379039253,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.32732604984417923,-0.21733795904869446,-0.36329327747817874,-0.18137073141469498
4,base,MP shock only,0.3173707413038216,0.08193745533294977,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.23588739291782265,0.3988540896898205,0.18259562071624497,0.4521458618913982
4,climate,MP shock + 1 SD climate shock,-0.014314220326320182,0.03395804466491193,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.04808406554173075,0.01945562488909039,-0.07017023325758064,0.04154179260494027
4,interaction,Interaction,-0.3316849616301418,0.06545349731522439,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.3967757080189151,-0.26659421524136845,-0.439346384085747,-0.22402353917453655
5,base,MP shock only,0.33945444518605317,0.09420087229865685,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.2457756451234186,0.43313324524868774,0.18450779872361503,0.49440109164849133
5,climate,MP shock + 1 SD climate shock,-0.05230636729890742,0.035672344088312095,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.08778101109010022,-0.01683172350771462,-0.11098215185442845,0.0063694172566136145
5,interaction,Interaction,-0.3917608124849606,0.07929371048388995,184,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,-0.47061506796461683,-0.31290655700530434,-0.5221873597688269,-0.26133426520109426
6,base,MP shock only,0.2960929152570603,0.07018491614506246,180,,corporate_unsecured_credit_rate,country_risk,land_temp_shock,corporate_unsecured_credit_rate__country_risk__land_temp_shock,0.22629697211418742,0.3658888583999331,0.18064900137856937,0.4115368291355512
