h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock alone,-0.5441532238234701,0.49929009475994657,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-1.0406761945660437,-0.04763025308089652,-1.3654123470903121,0.27710589944337194
0,climate,MP shock with climate shock,-0.2548694718873558,0.21701884051701023,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-0.4706855686445368,-0.03905337513017479,-0.6118336988285631,0.1020947550538514
0,interaction,Interaction (climate amplification),0.2892837519361143,0.29559436473640915,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-0.004672394308386896,0.5832398981806155,-0.19692571100698447,0.7754932148792131
1,base,MP shock alone,-0.9634400901419357,0.6676519649135164,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-1.6273918498906637,-0.29948833039320766,-2.06162984617121,0.1347496658873385
1,climate,MP shock with climate shock,-0.3470539176153964,0.23165674894879135,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-0.5774267978062646,-0.11668103742452812,-0.7280953613316024,0.03398752610080952
1,interaction,Interaction (climate amplification),0.6163861725265393,0.4462177196953522,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,0.1726414435476163,1.0601309015054623,-0.11757666212437579,1.3503490071774542
2,base,MP shock alone,-0.9710090305749666,0.8295202333465996,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-1.7959319659084865,-0.14608609524144656,-2.335448395024752,0.39343033387481885
2,climate,MP shock with climate shock,-0.2638742474453055,0.28022882836975854,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-0.5425500149202449,0.014801520029633808,-0.7248096521656643,0.19706115727505324
2,interaction,Interaction (climate amplification),0.707134783129661,0.5526814017647089,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,0.15751640624132945,1.2567531600179926,-0.2019452251116438,1.616214791370966
3,base,MP shock alone,-0.7764154583124486,0.7788854541807131,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-1.550984238339868,-0.0018466782850293795,-2.057568022601339,0.5047371059764415
3,climate,MP shock with climate shock,-0.07787592776030117,0.209062344311763,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,-0.2857796241434456,0.13002776862284326,-0.42175288306048186,0.26600102753987953
3,interaction,Interaction (climate amplification),0.6985395305521475,0.5926293189721842,184,,household_unsecured_credit,country_risk,pop_temp_shock,household_unsecured_credit__country_risk__pop_temp_shock,0.1091946324790315,1.2878844286252633,-0.2762489541970302,1.6733280153013252
