h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock alone,-0.001083796914247886,2.4728250524344705e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0013297089509670891,-8.378848775286831e-4,-0.0014905404398792162,-6.77053388616556e-4
0,climate,MP shock during a 1 SD climate shock,-0.002002265585060001,4.101483966114463e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0024101408913560943,-0.0015943902787639076,-0.002676899662814669,-0.0013276315073053328
0,interaction,Interaction (climate amplification),-9.184686708121146e-4,2.057967683452523e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0011231248894321422,-7.13812452192087e-4,-0.0012569742316396945,-5.799631099845346e-4
1,base,MP shock alone,-0.0012472553053286374,4.472337255053458e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0016920104092946954,-8.025002013625794e-4,-0.0019828893208211243,-5.116212898361506e-4
1,climate,MP shock during a 1 SD climate shock,-0.00265931497764409,5.298166862164741e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.003186195357908131,-0.0021324345973800494,-0.0035307858755866672,-0.001787844079701513
1,interaction,Interaction (climate amplification),-0.0014120596723154529,2.0723854942870034e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.001618149681499778,-0.0012059696631311278,-0.0017529367519874125,-0.0010711825926434933
2,base,MP shock alone,-0.001834090532452895,4.565765455541705e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.002288136677467917,-0.001380044387437873,-0.0025850921193886463,-0.0010830889455171438
2,climate,MP shock during a 1 SD climate shock,-0.0032324987143426327,5.934027079049632e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.003822612715136738,-0.0026423847135485273,-0.004208559310682936,-0.002256438118002329
2,interaction,Interaction (climate amplification),-0.0013984081818897377,2.7323169993437416e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.001670125599832278,-0.0011266907639471975,-0.001847834334524909,-9.489820292545662e-4
3,base,MP shock alone,-0.0018329849475523928,5.105078922230878e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0023406635454144378,-0.001325306349690348,-0.0026726957056628898,-9.93274189441896e-4
3,climate,MP shock during a 1 SD climate shock,-0.0031511174434049297,6.543143117351104e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.003801805468806874,-0.0025004294180029853,-0.004227368712228682,-0.0020748661745811775
3,interaction,Interaction (climate amplification),-0.0013181324958525368,3.313180466694597e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.001647614339212638,-9.886506524924357e-4,-0.0018631021865912745,-7.731628051137992e-4
4,base,MP shock alone,-0.0012825585505425942,6.332042996107283e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0019122535579727934,-6.52863543112395e-4,-0.002324086939358567,-2.410301617266214e-4
4,climate,MP shock during a 1 SD climate shock,-0.0025897382731340244,8.485825315660252e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.0034336178612039475,-0.0017458586850641012,-0.003985532327948063,-0.0011939442183199862
4,interaction,Interaction (climate amplification),-0.0013071797225914302,4.1253063455089044e-4,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.001717424064186085,-8.969353809967753e-4,-0.0019857322330610544,-6.28627212121806e-4
5,base,MP shock alone,-0.3567677883938442,0.230927810161838,184,,household_secured_credit,forward_guidance,pop_precip_shock,household_secured_credit__forward_guidance__pop_precip_shock,-0.5864157696616494,-0.12711980712603904,-0.7366102345025043,0.023074657714815927
