h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock alone,0.009667672606472668,0.004907273527958987,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,0.0047875957615273156,0.01454774945141802,0.0015959259455663854,0.01773941926737895
0,climate,MP shock with climate shock,0.0072550353459285375,0.005275766596050472,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,0.0020085076645114594,0.012501563027345616,-0.0014228284745345012,0.015932899166391574
0,interaction,Interaction (climate amplification),-0.0024126372605441306,0.002177343020632433,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,-0.00457791319186379,-2.4736132922447123e-4,-0.0059940478251488604,0.0011687733040605993
1,base,MP shock alone,0.009060461640156605,0.004660222947957083,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,0.004426066192045689,0.013694857088267523,0.001395077021806919,0.016725846258506292
1,climate,MP shock with climate shock,0.008624156026566233,0.0065600171866309,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,0.0021004952213296664,0.015147816831802798,-0.0021661120357275923,0.019414424088860058
1,interaction,Interaction (climate amplification),-4.3630561359037285e-4,0.0031550439936100794,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,-0.0035738639849094986,0.0027012527577287533,-0.005625891169671367,0.004753279942490622
2,base,MP shock alone,0.007790027622322161,0.005454250870600733,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,0.002366004847049603,0.013214050397594719,-0.001181416704488676,0.016761471949132998
2,climate,MP shock with climate shock,0.00927923462407989,0.008773178252742738,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,5.546783498355055e-4,0.018003790898324275,-0.005151359444835777,0.023709828692995556
2,interaction,Interaction (climate amplification),0.0014892070017577272,0.004376110680918935,196,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,-0.0028626507626805086,0.0058410647661959626,-0.005708854523692857,0.008687268527208311
3,base,MP shock alone,0.0030761304140105583,0.006207024116672396,192,,household_mortgages,romer_surprise,pop_temp_shock,household_mortgages__romer_surprise__pop_temp_shock,-0.003096493650087361,0.009248754478108478,-0.007133515716873286,0.013285776544894403
