h,series,component,irf,se,nobs,tidy,dep,mp_shock,climate_shock,model,lo68,hi68,lo90,hi90
0,base,MP shock alone,0.07399058970176747,0.035665659496065975,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.03852259345602987,0.10945858594750507,0.01532580032204716,0.13265537908148778
0,climate,MP shock with climate shock,0.049103406570668334,0.036331347506364624,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.012973411635331021,0.08523340150600564,-0.01065634214720982,0.10886315528854648
0,interaction,Interaction (climate amplification),-0.024887183131099135,0.013768121509234777,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.038579000102947424,-0.011195366159250845,-0.047533727731872526,-0.0022406385303257448
1,base,MP shock alone,0.26434046447008985,0.09963469593238478,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.1652579556589231,0.3634229732812566,0.10045597349549973,0.42822495544468
1,climate,MP shock with climate shock,0.3195397023426799,0.11436824106976495,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.2058053034220187,0.43327410126334115,0.1314206862110168,0.5076587184743431
1,interaction,Interaction (climate amplification),0.05519923787259009,0.03902171977763298,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.01639378102332103,0.09400469472185916,-0.008985779433533493,0.11938425517871368
2,base,MP shock alone,0.2776052855836984,0.08570484227326342,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.19237542955580308,0.3628351416115937,0.1366333649232173,0.4185772062441795
2,climate,MP shock with climate shock,0.32593551045219865,0.1018313688652226,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.22466850292613783,0.4272025179782595,0.15843781403680413,0.4934332068675932
2,interaction,Interaction (climate amplification),0.04833022486850027,0.024812540533118117,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.023655198332879424,0.07300525140412112,0.007517227578720538,0.08914322215828
3,base,MP shock alone,0.31603951033272465,0.09521394033195796,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.221353256778146,0.4107257638873033,0.15942651524136262,0.47265250542408666
3,climate,MP shock with climate shock,0.36618185931059005,0.10442426459989139,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.2623363261808469,0.4700273924403332,0.19441922894171854,0.5379444896794616
3,interaction,Interaction (climate amplification),0.05014234897786542,0.02243456933988112,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.027832114641404806,0.07245258331432602,0.013240766230067674,0.08704393172566316
4,base,MP shock alone,0.22882904431146175,0.056449436802966095,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.17269245688000134,0.28496563174292217,0.1359779834467351,0.3216801051761884
4,climate,MP shock with climate shock,0.22491888384950381,0.06048915560110418,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.16476496621328435,0.2850728014857233,0.1254230768677957,0.32441469083121194
4,interaction,Interaction (climate amplification),-0.003910160461957935,0.03240057897433598,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.03613117164354653,0.028310850719630666,-0.057204370303222056,0.04938404937930619
5,base,MP shock alone,0.1536709153443992,0.04126693367057217,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.11263268783980471,0.19470914284899368,0.08579284982319275,0.22154898086560565
5,climate,MP shock with climate shock,0.10950092936758724,0.05482250002718833,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.05498226203828289,0.1640195966968916,0.019325941359319365,0.1996759173758551
5,interaction,Interaction (climate amplification),-0.04416998597681196,0.05115999185915758,184,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.095046443186098,0.006706471232474094,-0.12832068414115505,0.039980712187531145
6,base,MP shock alone,0.13508744420504212,0.08345483393548281,180,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.05209512670594041,0.21807976170414384,-0.002183542080369527,0.2723584304904538
6,climate,MP shock with climate shock,0.06572824228400372,0.11066939276947446,180,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.044327807785636636,0.17578429235364407,-0.11630670980538331,0.24776319437339073
6,interaction,Interaction (climate amplification),-0.06935920192103841,0.06817213273528219,180,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.13715351673486148,-0.0015648871072153486,-0.18149238170768445,0.042773977865607646
7,base,MP shock alone,0.14437534079067238,0.09394135985562585,176,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.05095461492280101,0.23779606665854375,-0.010144445688607173,0.29889512726995193
7,climate,MP shock with climate shock,0.03472921473814326,0.08620701181925493,176,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.05100002775347118,0.1204584572297577,-0.10706870132140657,0.1765271307976931
7,interaction,Interaction (climate amplification),-0.10964612605252912,0.07474068975613879,176,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,-0.1839725941770558,-0.03531965792800244,-0.2325836206787687,0.013291368573710466
8,base,MP shock alone,0.10381188623926639,0.07741635454572313,172,,household_unsecured_credit,central_bank_information,pop_precip_shock,household_unsecured_credit__central_bank_information__pop_precip_shock,0.026824582171910805,0.18079919030662198,-0.023526685320627336,0.2311504577991601
