model,dep,mp_shock,climate_shock,component,climate_state,h,irf,se,lo68,hi68,lo90,hi90,nobs
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,0,-0.001474107107606786,0.014722482139333665,-0.016114995531481942,0.013166781316268368,-0.025690435252218025,0.02274222103700445,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,0,0.00669890784101448,0.006896650243919218,-1.5952036179145423e-4,0.013557336043820414,-0.004645072326511796,0.018042888008540755,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,0,0.014871922789635745,0.013601531269677308,0.0013457727947811821,0.02839807278449031,-0.0075006052513868285,0.03724445083065832,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,1,-0.010740027870839398,0.022987707664523918,-0.033600334974746474,0.01212027923306768,-0.048551442198131706,0.027071386456452906,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,1,0.00268724832178271,0.012823785876998808,-0.010065466636192654,0.015439963279758074,-0.018406002389247833,0.023780499032813256,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,1,0.01611452451440482,0.01279382124209228,0.003391608123829753,0.028837440904979885,-0.00492943875821945,0.037158487787029085,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,2,-0.028989441020719882,0.01673278614835422,-0.0456294921140137,-0.012349389927426062,-0.056512425005843664,-0.0014664570355960999,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,2,0.010247079225136993,0.009160582095153094,0.0011372661458218802,0.019356892304452106,-0.004820737459062283,0.02531489590933627,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,2,0.049483599470993865,0.02803440870372565,0.02160456073444977,0.07736263820753796,0.003371100635230828,0.0955960983067569,196
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,3,-0.03469000245215373,0.016414775987036122,-0.05101380583358396,-0.0183661990707235,-0.06168990627002602,-0.007690098634281443,192
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,3,0.014055567069389523,0.010321078929083283,0.003791688765132575,0.02431944537364647,-0.0029210970411655234,0.03103223117994457,192
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,3,0.06280113659093278,0.02679875887689859,0.036150899565563624,0.08945137361630194,0.018721100854468188,0.10688117232739738,192
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,4,-0.021881611249451226,0.0225587857060431,-0.04431537353046529,5.521510315628364e-4,-0.05898751173765723,0.015224289238754782,188
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,4,0.014507668291384718,0.015280448005023164,-6.88093686187316e-4,0.029703430268956752,-0.010626432031121012,0.039641768613890446,188
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,4,0.05089694783222066,0.03495168146077271,0.01613897267211905,0.08565492299232227,-0.006593452186583838,0.10838734785102516,188
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,-3 SD,-3,5,-0.04438881453527705,0.02708600473638452,-0.07132470547003135,-0.01745292360052275,-0.08894132766554386,1.6369859498976264e-4,184
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,No climate shock,0,5,0.005432101644447679,0.013928111197201045,-0.008418818333830935,0.01928302162272629,-0.017477602574851862,0.028341805863747224,184
household_unsecured_credit__miyajima_surprise__pop_precip_shock,household_unsecured_credit,miyajima_surprise,pop_precip_shock,+3 SD,3,5,0.055253017824172405,0.04245456172037878,0.013033744243126706,0.0974722914052181,-0.014578522002227735,0.12508455765057255,184
