model,dep,mp_shock,climate_shock,component,climate_state,h,irf,se,lo68,hi68,lo90,hi90,nobs
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,No climate shock,0,0,-1.8911121846325591,0.5730675118054617,-2.4610036893588987,-1.3212206799062196,-2.8337243599138278,-0.9485000093512903,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,MP Shock with extreme dryness,-3,0,-2.8468015117302876,1.3711864412463892,-4.210388677578086,-1.4832143458824887,-5.102202502841092,-0.5914005206194837,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,No climate shock,0,1,-3.5202631660956127,1.595645208877744,-5.107065122869958,-1.9334612093212669,-6.144865975245908,-0.8956603569453172,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,MP Shock with extreme dryness,-3,1,-3.296315697677953,2.9824856877898407,-6.262272101460823,-0.330359293895083,-8.202068098569926,1.6094367032140204,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,No climate shock,0,2,-4.626710210094452,3.404092652818771,-8.01193698386648,-1.2414834363224236,-10.225944356562264,0.97252393637336,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,MP Shock with extreme dryness,-3,2,-2.5815671877350335,5.3424995855326,-7.894458016612767,2.7313236411427004,-11.369197007985065,6.206062632514997,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,No climate shock,0,3,-3.8028511789212134,4.879698336761542,-8.65550565759925,1.0498032997568227,-11.829240686572497,4.223538328730071,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,MP Shock with extreme dryness,-3,3,-5.824790225105519,7.884570380407159,-13.665663395623541,2.016082945412503,-18.793754412272378,7.14417396206134,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,No climate shock,0,4,-1.9950928492059554,5.566940487147594,-7.531180702009424,3.5409950035975135,-11.151895100513666,7.161709402101756,184
household_mortgage_rate__country_risk__pop_precip_shock,household_mortgage_rate,country_risk,pop_precip_shock,MP Shock with extreme dryness,-3,4,-3.708093110934354,8.124561921097719,-11.787627760995758,4.3714415391270505,-17.071808254243752,9.655622032375046,184
