model,dep,mp_shock,climate_shock,component,h,irf,se,lo68,hi68,lo90,hi90,nobs
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,0,-0.004067130894633767,0.002229387618367625,-0.006284162986449668,-0.0018500988028178652,-0.007734147204586457,-4.001145846810757e-4,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,0,-0.001805150960924458,9.955248856436374e-4,-0.002795158531384261,-8.151433904646547e-4,-0.003442643679795844,-1.6765824205307203e-4,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,0,4.5682897278485055e-4,4.7889031915967605e-4,-1.940728029632406e-5,9.330652258660252e-4,-3.308755055968904e-4,0.0012445334511665914,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,1,-0.00519081333337721,0.002523029795825777,-0.007699860203409248,-0.0026817664633451725,-0.009340828043947869,-0.001040798622806551,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,1,-0.0033409525512360047,0.0016701165001012795,-0.005001813070640405,-0.0016800920318316046,-0.0060880497338590914,-5.938553686129174e-4,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,1,-0.0014910917690947993,0.0012178426382830885,-0.0027021849812443807,-2.7999855694521786e-4,-0.0034942646497308867,5.120811115412879e-4,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,2,-0.006392425421863643,0.0024092521699695195,-0.008788325234930037,-0.0039965256087972495,-0.010355292591878711,-0.002429558251848576,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,2,-0.0019284299431951786,0.0011458899835879686,-0.003067969270665329,-7.888906157250285e-4,-0.003813251238787211,-4.3608647603146124e-5,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,2,0.0025355655354732855,0.0012429087639748548,0.0012995451170280006,0.0037715859539185705,4.911625470794753e-4,0.004579968523867096,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,3,-0.007544098217880918,0.0033070763156376718,-0.010832846330343067,-0.004255350105418769,-0.012983754690262852,-0.002104441745498984,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,3,-0.0013323559236214707,0.0021665294524937932,-0.003486878216860034,8.221663696170928e-4,-0.0048959797514530725,0.0022312679042101307,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,3,0.004879386370637977,0.0019197939179295854,0.002970232174814763,0.006788540566461191,0.001721606381732123,0.00803716635954383,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,4,-0.00830421106256073,0.00259051621152568,-0.010880370330695107,-0.0057280517944263525,-0.01256523104876533,-0.0040431910763561296,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,4,4.2403559691154034e-4,0.0015146588788592424,-0.00108222886554368,0.0019303000593667607,-0.002067356553574334,0.0029154277473974147,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,4,0.009152282256383811,0.003395543927400447,0.005775556829995431,0.012529007682772191,0.003567109511926142,0.01473745500084148,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,5,-0.3722143755097427,0.24158636671605443,-0.6124618423665253,-0.13196690865295999,-0.769588587024673,0.02515983600518773,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,5,0.14792643487389992,0.11241826066078704,0.03613120934305136,0.2597216604047485,-0.03698514890957158,0.3328380186573714,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,5,0.6680672452575425,0.4341719418202746,0.23630153504588408,1.0998329554692008,-0.04608204796609949,1.3822165384811844,184
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,6,0.17903834370293847,0.24835287376929727,-0.06793812943473593,0.4260148168406129,-0.2294657814803111,0.5875424688861881,180
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,6,0.0628101741033295,0.05088095206532582,0.012211210216748654,0.11340913798991034,-0.020881544444065647,0.14650189265072464,180
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,6,-0.05341799549627947,0.15536871775101882,-0.20792564166797128,0.10108965067541233,-0.30897679440384224,0.20214080341128332,180
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,7,-0.1648024312152204,0.11057580069234291,-0.2747654079059513,-0.0548394545244895,-0.3466834380370837,0.01707857560664286,176
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,7,0.10197580336738418,0.078462797497628,0.023947855857177527,0.18000375087759085,-0.027084013677348057,0.23103562041211642,176
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,7,0.36875403794998873,0.25768692618045824,0.11249524280974227,0.6250128330902351,-0.05510323719591409,0.7926113130958916,176
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,8,-0.11564610761624684,0.1040933264146234,-0.21916253665879515,-0.012129678573698552,-0.28686439311078354,0.05557217787828987,172
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,8,0.02323696238269231,0.052868666568510324,-0.029338699861150716,0.07581262462653533,-0.06372425557460991,0.11019818033999453,172
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,8,0.16212003238163147,0.08920936481504252,0.07340507628517765,0.2508349884780853,0.015383685107571793,0.3088563796556911,172
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,9,-0.20362934808749975,0.12993297894144404,-0.33284222328474566,-0.07441647289025385,-0.41735007975994315,0.010091383584943658,168
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,9,-0.009759430367867432,0.06511723947307609,-0.07451578249472526,0.0549969217589904,-0.11686775789222416,0.0973488971564893,168
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = +3 SD,9,0.18411048735176486,0.10003130956596286,0.0846335629860979,0.28358741171743185,0.019573625003485418,0.3486473497000443,168
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = -3 SD,10,-0.15872408276720476,0.11404022271155964,-0.2721322812457112,-0.04531588428869833,-0.3463035567126672,0.028855391178257694,164
household_unsecured_credit__target__land_precip_shock,household_unsecured_credit,target,land_precip_shock,Climate = 0,10,0.016816416963859892,0.05190090120399705,-0.03479684338414554,0.06842967731186533,-0.06855296862358465,0.10218580255130444,164
