,ZAF
1950-05-01,13.093225806451612
1950-06-01,12.465666666666666
1950-07-01,11.84451612903226
1950-08-01,12.740645161290322
1950-09-01,17.186333333333334
1950-10-01,18.91774193548387
1950-11-01,19.815333333333335
1950-12-01,21.503548387096775
1951-01-01,20.359032258064516
1951-02-01,20.99642857142857
1951-03-01,19.37741935483871
1951-04-01,17.872333333333334
1951-05-01,14.411612903225807
1951-06-01,11.332333333333334
1951-07-01,10.99741935483871
1951-08-01,13.56258064516129
1951-09-01,16.455666666666666
1951-10-01,18.478709677419356
1951-11-01,19.587
1951-12-01,22.080000000000002
1952-01-01,21.92838709677419
1952-02-01,19.70137931034483
1952-03-01,19.481612903225805
1952-04-01,17.812
1952-05-01,14.14225806451613
1952-06-01,12.329666666666666
1952-07-01,11.882903225806452
1952-08-01,14.17
1952-09-01,16.784
1952-10-01,20.34032258064516
1952-11-01,20.907
1952-12-01,19.94
1953-01-01,22.029999999999998
1953-02-01,20.979285714285712
1953-03-01,19.53548387096774
1953-04-01,17.450333333333333
1953-05-01,15.320322580645161
1953-06-01,11.777333333333333
1953-07-01,10.971612903225807
1953-08-01,13.700967741935484
1953-09-01,16.557333333333336
1953-10-01,20.599032258064515
1953-11-01,19.912666666666667
1953-12-01,20.32935483870968
1954-01-01,20.43967741935484
1954-02-01,20.919285714285714
1954-03-01,19.779354838709676
1954-04-01,17.513666666666666
1954-05-01,14.550322580645162
1954-06-01,10.5
1954-07-01,10.440645161290323
1954-08-01,12.64516129032258
1954-09-01,16.548
1954-10-01,19.113870967741935
1954-11-01,19.000999999999998
1954-12-01,19.481290322580644
1955-01-01,20.245483870967742
1955-02-01,19.59392857142857
1955-03-01,18.541935483870965
1955-04-01,16.283666666666665
1955-05-01,13.942903225806452
1955-06-01,10.966000000000001
1955-07-01,11.050967741935484
1955-08-01,12.881290322580645
1955-09-01,15.767333333333333
1955-10-01,17.24516129032258
1955-11-01,17.707333333333334
1955-12-01,19.1
1956-01-01,21.010967741935485
1956-02-01,20.203793103448273
1956-03-01,19.897419354838707
1956-04-01,17.574666666666666
1956-05-01,14.21516129032258
1956-06-01,11.53
1956-07-01,12.061290322580644
1956-08-01,13.606129032258066
1956-09-01,15.708333333333334
1956-10-01,18.403225806451612
1956-11-01,18.825
1956-12-01,18.929354838709674
1957-01-01,21.05290322580645
1957-02-01,21.0975
1957-03-01,19.413548387096775
1957-04-01,17.43166666666667
1957-05-01,14.436451612903225
1957-06-01,10.956666666666667
1957-07-01,12.21483870967742
1957-08-01,13.326451612903226
1957-09-01,16.175
1957-10-01,17.52709677419355
1957-11-01,20.303
1957-12-01,21.08451612903226
1958-01-01,21.206451612903226
1958-02-01,20.93535714285714
1958-03-01,19.774838709677418
1958-04-01,17.842333333333332
1958-05-01,15.44774193548387
1958-06-01,11.187333333333333
1958-07-01,12.254193548387097
1958-08-01,13.360645161290323
1958-09-01,15.738666666666667
1958-10-01,18.11483870967742
1958-11-01,20.547666666666665
1958-12-01,20.698709677419355
1959-01-01,20.55516129032258
1959-02-01,20.947499999999998
1959-03-01,19.937741935483874
1959-04-01,18.227333333333334
1959-05-01,13.631612903225806
1959-06-01,12.435
1959-07-01,12.229354838709678
1959-08-01,13.282580645161291
1959-09-01,16.226333333333333
1959-10-01,18.181935483870966
1959-11-01,19.237333333333332
1959-12-01,20.183548387096774
1960-01-01,21.07225806451613
1960-02-01,20.574137931034482
1960-03-01,19.866451612903226
1960-04-01,16.316333333333333
1960-05-01,13.080645161290322
1960-06-01,11.537666666666667
1960-07-01,10.757096774193549
1960-08-01,14.419032258064517
1960-09-01,16.594
1960-10-01,19.355483870967742
1960-11-01,19.435666666666666
1960-12-01,20.481290322580644
1961-01-01,21.337741935483873
1961-02-01,21.326071428571428
1961-03-01,20.190645161290323
1961-04-01,17.493333333333332
1961-05-01,14.480322580645161
1961-06-01,12.441666666666666
1961-07-01,12.363870967741935
1961-08-01,12.654838709677419
1961-09-01,17.374333333333333
1961-10-01,18.131290322580647
1961-11-01,19.188
1961-12-01,19.82032258064516
1962-01-01,21.561290322580643
1962-02-01,21.4425
1962-03-01,20.234516129032258
1962-04-01,17.258
1962-05-01,13.76741935483871
1962-06-01,12.437000000000001
1962-07-01,12.159032258064517
1962-08-01,14.319354838709677
1962-09-01,17.592
1962-10-01,19.56967741935484
1962-11-01,19.29866666666667
1962-12-01,21.075161290322583
1963-01-01,20.76258064516129
1963-02-01,21.406785714285714
1963-03-01,19.52258064516129
1963-04-01,16.689333333333334
1963-05-01,13.343548387096773
1963-06-01,11.375333333333334
1963-07-01,10.434516129032259
1963-08-01,13.321612903225807
1963-09-01,18.249333333333333
1963-10-01,19.116129032258065
1963-11-01,19.84733333333333
1963-12-01,21.506451612903227
1964-01-01,21.434516129032257
1964-02-01,22.00862068965517
1964-03-01,21.57
1964-04-01,17.334999999999997
1964-05-01,14.734516129032258
1964-06-01,10.320666666666666
1964-07-01,10.455806451612903
1964-08-01,12.787419354838711
1964-09-01,16.432
1964-10-01,17.761935483870968
1964-11-01,19.244666666666667
1964-12-01,19.929354838709674
1965-01-01,21.31709677419355
1965-02-01,21.926785714285717
1965-03-01,20.681612903225805
1965-04-01,17.068666666666665
1965-05-01,14.379999999999999
1965-06-01,9.863666666666667
1965-07-01,11.650645161290322
1965-08-01,14.565806451612904
1965-09-01,16.658666666666665
1965-10-01,17.01483870967742
1965-11-01,19.150666666666666
1965-12-01,21.364516129032257
1966-01-01,22.49290322580645
1966-02-01,20.053214285714287
1966-03-01,20.674193548387095
1966-04-01,16.894333333333332
1966-05-01,14.350000000000001
1966-06-01,12.715
1966-07-01,12.025483870967742
1966-08-01,13.909032258064517
1966-09-01,16.108
1966-10-01,18.480645161290322
1966-11-01,20.050333333333334
1966-12-01,21.25741935483871
1967-01-01,21.169677419354837
1967-02-01,20.383214285714285
1967-03-01,19.403225806451612
1967-04-01,16.444
1967-05-01,14.168387096774195
1967-06-01,10.961
1967-07-01,9.93
1967-08-01,13.011290322580646
1967-09-01,16.766000000000002
1967-10-01,18.280645161290323
1967-11-01,19.805333333333333
1967-12-01,21.08225806451613
1968-01-01,21.37741935483871
1968-02-01,20.027241379310343
1968-03-01,18.42225806451613
1968-04-01,15.454333333333333
1968-05-01,13.590645161290322
1968-06-01,9.194666666666667
1968-07-01,11.954516129032257
1968-08-01,13.399677419354838
1968-09-01,16.179666666666666
1968-10-01,18.409354838709678
1968-11-01,18.404
1968-12-01,21.218709677419355
1969-01-01,22.68935483870968
1969-02-01,22.329642857142858
1969-03-01,19.57
1969-04-01,17.075
1969-05-01,13.810645161290322
1969-06-01,11.825
1969-07-01,12.006451612903225
1969-08-01,13.770645161290322
1969-09-01,15.706
1969-10-01,17.236451612903227
1969-11-01,19.483999999999998
1969-12-01,20.37548387096774
1970-01-01,22.13774193548387
1970-02-01,20.621785714285714
1970-03-01,20.38967741935484
1970-04-01,18.072666666666667
1970-05-01,15.079354838709676
1970-06-01,11.831666666666667
1970-07-01,11.824516129032258
1970-08-01,14.059032258064516
1970-09-01,17.113
1970-10-01,17.87709677419355
1970-11-01,19.819666666666667
1970-12-01,20.75225806451613
1971-01-01,20.794516129032257
1971-02-01,20.263928571428572
1971-03-01,20.773870967741935
1971-04-01,17.761666666666667
1971-05-01,13.783225806451613
1971-06-01,11.845666666666666
1971-07-01,11.557419354838709
1971-08-01,12.953548387096774
1971-09-01,16.491
1971-10-01,17.681935483870966
1971-11-01,18.46333333333333
1971-12-01,20.49967741935484
1972-01-01,21.331290322580646
1972-02-01,20.563103448275864
1972-03-01,19.39483870967742
1972-04-01,17.512333333333334
1972-05-01,13.68741935483871
1972-06-01,10.974333333333334
1972-07-01,11.596774193548388
1972-08-01,13.113225806451613
1972-09-01,16.767666666666667
1972-10-01,19.154838709677417
1972-11-01,19.764333333333337
1972-12-01,22.324516129032258
1973-01-01,22.59225806451613
1973-02-01,21.118928571428572
1973-03-01,21.41
1973-04-01,16.689666666666668
1973-05-01,14.179032258064517
1973-06-01,12.352333333333332
1973-07-01,11.658064516129032
1973-08-01,12.731935483870968
1973-09-01,15.92
1973-10-01,17.9741935483871
1973-11-01,18.828
1973-12-01,19.65838709677419
1974-01-01,21.220322580645163
1974-02-01,21.050714285714285
1974-03-01,19.698709677419355
1974-04-01,16.435
1974-05-01,13.673870967741935
1974-06-01,11.783
1974-07-01,11.468064516129031
1974-08-01,12.77774193548387
1974-09-01,15.714333333333334
1974-10-01,18.606774193548386
1974-11-01,19.113999999999997
1974-12-01,20.364516129032257
1975-01-01,20.99516129032258
1975-02-01,20.398214285714285
1975-03-01,18.67258064516129
1975-04-01,16.766000000000002
1975-05-01,14.213225806451613
1975-06-01,11.825333333333333
1975-07-01,11.225483870967743
1975-08-01,13.071290322580644
1975-09-01,17.255333333333333
1975-10-01,17.59225806451613
1975-11-01,19.239333333333335
1975-12-01,19.690645161290323
1976-01-01,20.451290322580647
1976-02-01,20.034137931034483
1976-03-01,19.434838709677418
1976-04-01,17.025666666666666
1976-05-01,13.430967741935484
1976-06-01,11.193666666666667
1976-07-01,11.158387096774195
1976-08-01,12.527096774193547
1976-09-01,16.927333333333333
1976-10-01,17.294193548387096
1976-11-01,18.692999999999998
1976-12-01,20.866774193548387
1977-01-01,22.037419354838708
1977-02-01,21.693928571428575
1977-03-01,18.758387096774193
1977-04-01,18.137
1977-05-01,13.848709677419356
1977-06-01,12.246666666666666
1977-07-01,11.51258064516129
1977-08-01,13.381290322580645
1977-09-01,16.560333333333332
1977-10-01,18.801290322580645
1977-11-01,20.215666666666667
1977-12-01,21.613548387096774
1978-01-01,20.949354838709677
1978-02-01,20.963214285714287
1978-03-01,20.57741935483871
1978-04-01,16.342666666666666
1978-05-01,14.237741935483871
1978-06-01,10.745666666666667
1978-07-01,12.274838709677418
1978-08-01,15.171612903225807
1978-09-01,15.891333333333334
1978-10-01,17.273870967741935
1978-11-01,19.866
1978-12-01,21.03838709677419
1979-01-01,21.098709677419354
1979-02-01,21.997857142857146
1979-03-01,20.14774193548387
1979-04-01,18.883666666666667
1979-05-01,14.908709677419356
1979-06-01,11.632666666666667
1979-07-01,10.779677419354838
1979-08-01,13.874516129032259
1979-09-01,15.743
1979-10-01,18.44451612903226
1979-11-01,19.484666666666666
1979-12-01,20.93322580645161
1980-01-01,21.04064516129032
1980-02-01,21.186206896551724
1980-03-01,20.344838709677422
1980-04-01,17.46833333333333
1980-05-01,14.668064516129032
1980-06-01,11.478333333333333
1980-07-01,11.400967741935483
1980-08-01,13.952903225806452
1980-09-01,15.362666666666666
1980-10-01,18.74741935483871
1980-11-01,19.133
1980-12-01,21.04516129032258
1981-01-01,21.621290322580645
1981-02-01,20.67535714285714
1981-03-01,19.188387096774196
1981-04-01,17.822333333333333
1981-05-01,14.275483870967742
1981-06-01,11.031333333333333
1981-07-01,11.859677419354838
1981-08-01,12.360322580645162
1981-09-01,15.019333333333332
1981-10-01,16.381290322580647
1981-11-01,20.633666666666667
1981-12-01,20.718709677419355
1982-01-01,21.61967741935484
1982-02-01,21.9425
1982-03-01,20.171290322580642
1982-04-01,16.288666666666664
1982-05-01,14.719032258064518
1982-06-01,11.541333333333334
1982-07-01,11.931290322580645
1982-08-01,13.963225806451613
1982-09-01,17.326999999999998
1982-10-01,18.200967741935486
1982-11-01,19.391333333333332
1982-12-01,21.660967741935483
1983-01-01,23.03451612903226
1983-02-01,22.202857142857145
1983-03-01,20.908709677419353
1983-04-01,19.247333333333334
1983-05-01,14.999354838709678
1983-06-01,12.556999999999999
1983-07-01,12.264838709677418
1983-08-01,12.99258064516129
1983-09-01,17.51966666666667
1983-10-01,18.15741935483871
1983-11-01,20.000666666666667
1983-12-01,21.188709677419357
1984-01-01,21.93516129032258
1984-02-01,22.06655172413793
1984-03-01,20.612903225806452
1984-04-01,17.391000000000002
1984-05-01,14.563870967741936
1984-06-01,11.460666666666667
1984-07-01,11.973225806451614
1984-08-01,13.860322580645162
1984-09-01,17.002333333333333
1984-10-01,18.54516129032258
1984-11-01,19.027333333333335
1984-12-01,21.001612903225805
1985-01-01,22.40741935483871
1985-02-01,21.638928571428572
1985-03-01,19.998709677419356
1985-04-01,17.731333333333335
1985-05-01,14.438709677419356
1985-06-01,12.469666666666667
1985-07-01,11.711935483870967
1985-08-01,14.834838709677419
1985-09-01,16.776333333333334
1985-10-01,19.49516129032258
1985-11-01,20.854
1985-12-01,20.57677419354839
1986-01-01,21.887096774193548
1986-02-01,20.981428571428573
1986-03-01,20.373870967741937
1986-04-01,18.294
1986-05-01,15.722903225806453
1986-06-01,12.201
1986-07-01,12.14516129032258
1986-08-01,14.865806451612903
1986-09-01,16.683666666666667
1986-10-01,17.93290322580645
1986-11-01,18.893666666666668
1986-12-01,21.20451612903226
1987-01-01,21.68322580645161
1987-02-01,22.91857142857143
1987-03-01,20.711290322580645
1987-04-01,19.04866666666667
1987-05-01,16.299032258064514
1987-06-01,11.364333333333333
1987-07-01,11.505483870967742
1987-08-01,13.235483870967743
1987-09-01,15.628333333333334
1987-10-01,17.615806451612904
1987-11-01,19.977333333333334
1987-12-01,21.555806451612902
1988-01-01,22.36806451612903
1988-02-01,22.034827586206895
1988-03-01,20.870967741935484
1988-04-01,17.080666666666666
1988-05-01,14.866129032258065
1988-06-01,11.227666666666666
1988-07-01,11.886451612903226
1988-08-01,14.75290322580645
1988-09-01,16.249666666666666
1988-10-01,17.34903225806452
1988-11-01,19.036333333333335
1988-12-01,19.772903225806452
1989-01-01,21.30516129032258
1989-02-01,20.197499999999998
1989-03-01,20.197741935483872
1989-04-01,16.986
1989-05-01,14.946129032258064
1989-06-01,11.833333333333334
1989-07-01,11.483225806451614
1989-08-01,15.15548387096774
1989-09-01,16.288
1989-10-01,17.541612903225804
1989-11-01,18.897
1989-12-01,20.87258064516129
1990-01-01,21.64483870967742
1990-02-01,20.64107142857143
1990-03-01,19.881290322580647
1990-04-01,17.790333333333333
1990-05-01,14.030967741935482
1990-06-01,11.680333333333333
1990-07-01,12.20741935483871
1990-08-01,13.396774193548387
1990-09-01,16.381
1990-10-01,18.375806451612902
1990-11-01,20.384
1990-12-01,21.14258064516129
1991-01-01,21.7241935483871
1991-02-01,21.514642857142857
1991-03-01,19.794838709677418
1991-04-01,17.782666666666668
1991-05-01,15.231290322580646
1991-06-01,11.601666666666667
1991-07-01,11.876451612903226
1991-08-01,13.528064516129032
1991-09-01,16.872
1991-10-01,18.862903225806452
1991-11-01,20.146333333333335
1991-12-01,20.81677419354839
1992-01-01,22.616774193548387
1992-02-01,23.18
1992-03-01,21.006451612903227
1992-04-01,19.105666666666664
1992-05-01,15.022258064516128
1992-06-01,12.209666666666667
1992-07-01,12.24258064516129
1992-08-01,12.916129032258064
1992-09-01,18.074666666666666
1992-10-01,19.108709677419355
1992-11-01,19.483999999999998
1992-12-01,21.807741935483868
1993-01-01,22.50548387096774
1993-02-01,21.13357142857143
1993-03-01,20.291612903225804
1993-04-01,17.728333333333335
1993-05-01,15.503225806451612
1993-06-01,11.846
1993-07-01,13.278387096774193
1993-08-01,13.97225806451613
1993-09-01,18.03533333333333
1993-10-01,18.61967741935484
1993-11-01,19.437666666666665
1993-12-01,21.108709677419355
1994-01-01,20.837741935483873
1994-02-01,20.61392857142857
1994-03-01,20.26451612903226
1994-04-01,18.011333333333333
1994-05-01,14.688387096774195
1994-06-01,11.517
1994-07-01,10.564838709677419
1994-08-01,13.236774193548388
1994-09-01,17.255666666666666
1994-10-01,17.31677419354839
1994-11-01,20.026333333333334
1994-12-01,21.15064516129032
1995-01-01,22.018387096774195
1995-02-01,22.540357142857143
1995-03-01,20.05483870967742
1995-04-01,16.689666666666668
1995-05-01,14.17483870967742
1995-06-01,11.358333333333333
1995-07-01,11.534193548387098
1995-08-01,14.198064516129032
1995-09-01,17.549
1995-10-01,18.36709677419355
1995-11-01,19.574333333333335
1995-12-01,19.538709677419355
1996-01-01,21.344193548387096
1996-02-01,20.74310344827586
1996-03-01,19.041612903225804
1996-04-01,16.485
1996-05-01,14.458387096774192
1996-06-01,11.891666666666667
1996-07-01,10.07
1996-08-01,12.467419354838709
1996-09-01,16.694
1996-10-01,18.758387096774193
1996-11-01,18.960333333333335
1996-12-01,20.945483870967742
1997-01-01,21.37709677419355
1997-02-01,21.395714285714288
1997-03-01,19.374193548387098
1997-04-01,15.734333333333334
1997-05-01,13.32
1997-06-01,11.443666666666667
1997-07-01,11.57548387096774
1997-08-01,14.43774193548387
1997-09-01,16.865333333333332
1997-10-01,18.299999999999997
1997-11-01,19.25
1997-12-01,21.226129032258065
1998-01-01,21.386774193548387
1998-02-01,22.07357142857143
1998-03-01,21.069032258064517
1998-04-01,18.941
1998-05-01,14.81967741935484
1998-06-01,12.764333333333333
1998-07-01,12.650967741935483
1998-08-01,13.845161290322581
1998-09-01,17.010666666666665
1998-10-01,18.389032258064514
1998-11-01,19.636666666666667
1998-12-01,20.34709677419355
1999-01-01,21.872903225806454
1999-02-01,21.809285714285714
1999-03-01,21.419999999999998
1999-04-01,18.584666666666667
1999-05-01,15.098387096774195
1999-06-01,12.800666666666666
1999-07-01,12.970645161290324
1999-08-01,14.349677419354839
1999-09-01,15.979000000000001
1999-10-01,18.261935483870968
1999-11-01,20.846
1999-12-01,21.381290322580643
2000-01-01,20.223548387096773
2000-02-01,21.030689655172413
2000-03-01,20.299677419354836
2000-04-01,16.566333333333333
2000-05-01,13.081935483870966
2000-06-01,12.472333333333333
2000-07-01,11.176774193548388
2000-08-01,14.396451612903226
2000-09-01,16.092666666666666
2000-10-01,18.508709677419354
2000-11-01,18.96466666666667
2000-12-01,20.850322580645162
2001-01-01,21.62451612903226
2001-02-01,20.978928571428572
2001-03-01,20.51258064516129
2001-04-01,17.754
2001-05-01,14.829677419354839
2001-06-01,12.725666666666665
2001-07-01,11.44516129032258
2001-08-01,14.556129032258065
2001-09-01,16.180666666666667
2001-10-01,18.990000000000002
2001-11-01,19.549
2001-12-01,20.668387096774193
2002-01-01,21.83483870967742
2002-02-01,21.019642857142856
2002-03-01,20.990000000000002
2002-04-01,18.84466666666667
2002-05-01,14.916129032258064
2002-06-01,11.641
2002-07-01,11.543548387096775
2002-08-01,14.858387096774194
2002-09-01,16.641333333333332
2002-10-01,18.98
2002-11-01,19.418333333333333
2002-12-01,21.228387096774195
2003-01-01,22.2758064516129
2003-02-01,22.755357142857143
2003-03-01,21.13193548387097
2003-04-01,19.476
2003-05-01,14.98
2003-06-01,11.943666666666667
2003-07-01,11.944516129032257
2003-08-01,13.148387096774194
2003-09-01,16.988
2003-10-01,19.596129032258066
2003-11-01,20.494333333333334
2003-12-01,22.085483870967742
2004-01-01,22.00741935483871
2004-02-01,21.358620689655172
2004-03-01,19.582903225806454
2004-04-01,17.855999999999998
2004-05-01,15.232903225806453
2004-06-01,11.908333333333333
2004-07-01,10.824193548387097
2004-08-01,15.05225806451613
2004-09-01,15.834666666666667
2004-10-01,19.059677419354838
2004-11-01,21.92233333333333
2004-12-01,21.798709677419353
2005-01-01,22.034193548387098
2005-02-01,22.1025
2005-03-01,19.97193548387097
2005-04-01,17.387333333333334
2005-05-01,15.38225806451613
2005-06-01,13.390666666666668
2005-07-01,12.794516129032258
2005-08-01,15.320967741935483
2005-09-01,18.308
2005-10-01,19.63032258064516
2005-11-01,20.371666666666666
2005-12-01,20.537096774193547
2006-01-01,21.562580645161294
2006-02-01,21.513928571428572
2006-03-01,18.811935483870965
2006-04-01,17.154999999999998
2006-05-01,12.745483870967742
2006-06-01,11.803333333333335
2006-07-01,13.119354838709677
2006-08-01,13.088064516129032
2006-09-01,16.642666666666667
2006-10-01,19.557741935483868
2006-11-01,19.90266666666667
2006-12-01,21.62258064516129
2007-01-01,22.330322580645163
2007-02-01,22.828928571428573
2007-03-01,20.97935483870968
2007-04-01,18.226333333333333
2007-05-01,14.82548387096774
2007-06-01,12.180333333333333
2007-07-01,11.72967741935484
2007-08-01,14.163225806451614
2007-09-01,18.516333333333332
2007-10-01,17.66548387096774
2007-11-01,19.498
2007-12-01,20.51064516129032
2008-01-01,21.14548387096774
2008-02-01,21.688275862068966
2008-03-01,19.78258064516129
2008-04-01,16.641333333333332
2008-05-01,15.392903225806451
2008-06-01,12.428333333333335
2008-07-01,12.19
2008-08-01,14.912580645161292
2008-09-01,16.493000000000002
2008-10-01,19.499032258064517
2008-11-01,20.290333333333333
2008-12-01,21.924838709677417
2009-01-01,21.774193548387096
2009-02-01,21.15107142857143
2009-03-01,19.982903225806453
2009-04-01,17.947
2009-05-01,14.888387096774194
2009-06-01,12.934
2009-07-01,11.100000000000001
2009-08-01,13.88225806451613
2009-09-01,17.544333333333334
2009-10-01,18.86064516129032
2009-11-01,19.253333333333334
2009-12-01,21.445483870967742
2010-01-01,21.565806451612904
2010-02-01,22.358214285714286
2010-03-01,21.29064516129032
2010-04-01,18.007
2010-05-01,15.790967741935484
2010-06-01,11.874
2010-07-01,12.513870967741935
2010-08-01,14.34451612903226
2010-09-01,18.15533333333333
2010-10-01,19.449032258064516
2010-11-01,20.251666666666665
2010-12-01,20.964193548387097
2011-01-01,21.366129032258065
2011-02-01,21.717857142857145
2011-03-01,21.700967741935486
2011-04-01,17.081666666666667
2011-05-01,14.746129032258064
2011-06-01,11.559333333333333
2011-07-01,10.51741935483871
2011-08-01,13.197096774193549
2011-09-01,17.399333333333335
2011-10-01,18.929354838709678
2011-11-01,20.091
2011-12-01,20.97290322580645
2012-01-01,22.50483870967742
2012-02-01,22.347586206896555
2012-03-01,20.84
2012-04-01,17.026
2012-05-01,15.69483870967742
2012-06-01,12.283666666666667
2012-07-01,12.376774193548387
2012-08-01,14.606774193548388
2012-09-01,16.008666666666667
2012-10-01,18.326451612903227
2012-11-01,20.012333333333334
2012-12-01,21.31483870967742
2013-01-01,22.147096774193546
2013-02-01,22.262857142857143
2013-03-01,20.598387096774193
2013-04-01,17.131666666666668
2013-05-01,14.934516129032259
2013-06-01,12.787
2013-07-01,12.923548387096774
2013-08-01,13.850322580645162
2013-09-01,17.27466666666667
2013-10-01,18.456451612903226
2013-11-01,20.692999999999998
2013-12-01,20.576451612903227
2014-01-01,22.85225806451613
2014-02-01,22.259642857142858
2014-03-01,20.07225806451613
2014-04-01,17.258666666666667
2014-05-01,15.548064516129033
2014-06-01,12.55
2014-07-01,11.846129032258066
2014-08-01,14.717419354838709
2014-09-01,18.137333333333334
2014-10-01,18.73709677419355
2014-11-01,19.223333333333336
2014-12-01,21.15064516129032
2015-01-01,22.41516129032258
2015-02-01,22.104285714285712
2015-03-01,21.088064516129034
2015-04-01,18.015333333333334
2015-05-01,16.88806451612903
2015-06-01,12.571
2015-07-01,12.952903225806452
2015-08-01,16.108709677419355
2015-09-01,17.74866666666667
2015-10-01,21.163870967741936
2015-11-01,20.714
2015-12-01,23.693870967741937
2016-01-01,23.210322580645162
2016-02-01,23.083448275862068
2016-03-01,21.381290322580647
2016-04-01,19.308
2016-05-01,15.309354838709677
2016-06-01,13.385
2016-07-01,12.284193548387098
2016-08-01,15.11225806451613
2016-09-01,17.86
2016-10-01,19.57903225806452
2016-11-01,20.604666666666667
2016-12-01,22.288064516129033
2017-01-01,21.57451612903226
2017-02-01,21.570357142857144
2017-03-01,20.753225806451614
2017-04-01,18.27766666666667
2017-05-01,15.265806451612903
2017-06-01,13.414666666666667
2017-07-01,13.482903225806453
2017-08-01,14.375806451612902
2017-09-01,18.198666666666668
2017-10-01,18.024193548387096
2017-11-01,19.746
2017-12-01,20.950967741935486
2018-01-01,22.419999999999998
2018-02-01,21.601428571428574
2018-03-01,20.479032258064517
2018-04-01,18.468666666666664
2018-05-01,15.45
2018-06-01,13.158666666666667
2018-07-01,12.523225806451613
2018-08-01,14.964516129032258
2018-09-01,17.723333333333336
2018-10-01,19.001612903225805
2018-11-01,20.381666666666668
2018-12-01,22.800645161290323
2019-01-01,22.331935483870968
2019-02-01,22.099285714285713
2019-03-01,21.887096774193548
2019-04-01,18.172333333333334
2019-05-01,16.37709677419355
2019-06-01,13.366666666666667
2019-07-01,13.583870967741936
2019-08-01,16.25161290322581
2019-09-01,17.925666666666665
2019-10-01,20.61935483870968
2019-11-01,21.516666666666666
2019-12-01,21.026451612903227
