,ZAF
1956-11-01,18.812666666666665
1956-12-01,19.017419354838708
1957-01-01,21.059032258064516
1957-02-01,20.802500000000002
1957-03-01,19.184193548387096
1957-04-01,16.720666666666666
1957-05-01,13.53967741935484
1957-06-01,9.607333333333335
1957-07-01,11.080645161290322
1957-08-01,12.310322580645161
1957-09-01,15.695333333333334
1957-10-01,17.07774193548387
1957-11-01,20.494000000000003
1957-12-01,21.137096774193548
1958-01-01,21.038387096774194
1958-02-01,20.91464285714286
1958-03-01,19.77709677419355
1958-04-01,17.337333333333333
1958-05-01,14.520645161290322
1958-06-01,9.816333333333334
1958-07-01,11.071290322580644
1958-08-01,12.491290322580646
1958-09-01,15.471
1958-10-01,18.313548387096777
1958-11-01,20.828666666666667
1958-12-01,20.779032258064515
1959-01-01,20.674838709677417
1959-02-01,20.849285714285713
1959-03-01,19.804193548387094
1959-04-01,17.715666666666667
1959-05-01,12.390645161290323
1959-06-01,11.104333333333333
1959-07-01,11.018064516129032
1959-08-01,12.166774193548388
1959-09-01,15.978666666666667
1959-10-01,18.162580645161288
1959-11-01,19.429666666666666
1959-12-01,20.144193548387097
1960-01-01,21.07741935483871
1960-02-01,20.552758620689655
1960-03-01,19.559677419354838
1960-04-01,15.662666666666667
1960-05-01,11.862903225806452
1960-06-01,10.003333333333334
1960-07-01,9.248709677419354
1960-08-01,13.662903225806453
1960-09-01,16.268
1960-10-01,19.288709677419355
1960-11-01,19.546666666666667
1960-12-01,20.640645161290323
1961-01-01,21.176451612903225
1961-02-01,21.430714285714288
1961-03-01,19.850967741935484
1961-04-01,16.807
1961-05-01,13.332258064516129
1961-06-01,11.142
1961-07-01,11.217096774193548
1961-08-01,11.548064516129033
1961-09-01,17.26966666666667
1961-10-01,18.299677419354836
1961-11-01,19.349
1961-12-01,20.103548387096776
1962-01-01,21.863548387096774
1962-02-01,21.047857142857143
1962-03-01,19.823548387096775
1962-04-01,16.326666666666668
1962-05-01,12.740645161290322
1962-06-01,10.974666666666668
1962-07-01,10.85483870967742
1962-08-01,13.344193548387098
1962-09-01,17.426333333333332
1962-10-01,19.404838709677417
1962-11-01,19.145333333333333
1962-12-01,21.330967741935485
1963-01-01,20.530322580645162
1963-02-01,21.2725
1963-03-01,19.09258064516129
1963-04-01,15.890666666666668
1963-05-01,12.23741935483871
1963-06-01,10.097333333333333
1963-07-01,9.116774193548387
1963-08-01,12.15516129032258
1963-09-01,18.147666666666666
1963-10-01,19.03548387096774
1963-11-01,19.751666666666665
1963-12-01,21.552258064516128
1964-01-01,21.65
1964-02-01,22.237241379310344
1964-03-01,21.406451612903226
1964-04-01,16.716
1964-05-01,13.775806451612903
1964-06-01,8.814666666666666
1964-07-01,8.94
1964-08-01,11.877096774193548
1964-09-01,16.119
1964-10-01,17.607741935483872
1964-11-01,19.294666666666668
1964-12-01,19.94451612903226
1965-01-01,21.34258064516129
1965-02-01,21.84857142857143
1965-03-01,20.450967741935486
1965-04-01,16.347
1965-05-01,13.469032258064518
1965-06-01,8.418
1965-07-01,10.337096774193547
1965-08-01,13.73
1965-09-01,16.508
1965-10-01,16.831290322580646
1965-11-01,19.240000000000002
1965-12-01,21.76516129032258
1966-01-01,22.590967741935486
1966-02-01,19.8425
1966-03-01,20.543548387096774
1966-04-01,16.256
1966-05-01,13.347096774193549
1966-06-01,11.554666666666666
1966-07-01,10.678709677419356
1966-08-01,13.071290322580644
1966-09-01,15.606333333333334
1966-10-01,18.631612903225808
1966-11-01,20.462
1966-12-01,21.480645161290322
1967-01-01,21.086774193548386
1967-02-01,20.138928571428572
1967-03-01,18.983870967741936
1967-04-01,15.538333333333332
1967-05-01,13.062903225806451
1967-06-01,9.469
1967-07-01,8.412580645161292
1967-08-01,12.038387096774194
1967-09-01,16.580333333333336
1967-10-01,18.188064516129035
1967-11-01,19.791333333333334
1967-12-01,21.371935483870967
1968-01-01,21.951290322580647
1968-02-01,20.22689655172414
1968-03-01,18.253548387096775
1968-04-01,14.796999999999999
1968-05-01,12.59032258064516
1968-06-01,7.661666666666666
1968-07-01,10.794193548387097
1968-08-01,12.591935483870968
1968-09-01,15.958333333333334
1968-10-01,18.350967741935484
1968-11-01,18.715
1968-12-01,21.385483870967743
1969-01-01,23.101935483870967
1969-02-01,22.41464285714286
1969-03-01,19.19516129032258
1969-04-01,16.425
1969-05-01,12.882903225806452
1969-06-01,10.705666666666668
1969-07-01,11.01774193548387
1969-08-01,13.039032258064516
1969-09-01,15.503666666666668
1969-10-01,16.99483870967742
1969-11-01,19.87933333333333
1969-12-01,20.95935483870968
1970-01-01,22.408709677419353
1970-02-01,20.51928571428571
1970-03-01,20.338064516129034
1970-04-01,17.816666666666666
1970-05-01,14.279354838709677
1970-06-01,10.683333333333334
1970-07-01,10.611612903225806
1970-08-01,13.067419354838709
1970-09-01,16.718
